25-Apr-19 13:13:40,859|INFO |L.init             |main                       |Lightstreamer Server 7.0.3 build 1885.8
25-Apr-19 13:15:43,578|INFO |streamerMonitorText|Timer-0                    |Total threads = 104, Total heap = 157286400 (free = 108791368), Sessions = 1 (max = 1), New sessions = [+1, -0], Connections = 1 (max = 7), New connections = [+7, -6], In-pool threads = 36, Active threads = 0, Available threads = 36, Queued tasks = 0, Pool queue wait = 0, NIO write queue = 0, NIO write queue wait = 0, NIO write selectors = 8, NIO total selectors = 32, Subscribed items = 1 (for 1 subscriptions), Inbound throughput = 0.5 updates/s (pre-filtered = 0.5), Outbound throughput = 0.5 updates/s (0.4 kbit/s, max = 1), Lost updates = 0 (total = 0), Total bytes sent = 5011, Client messages throughput = 0 msgs/s (0 kbit/s, max = 0), Total messages handled = 0, Extra sleep = 0, Notify delay = 0
25-Apr-19 13:17:43,630|INFO |streamerMonitorText|Timer-0                    |Total threads = 104, Total heap = 157286400 (free = 104879488), Sessions = 1 (max = 1), New sessions = [+0, -0], Connections = 1 (max = 7), New connections = [+0, -0], In-pool threads = 36, Active threads = 0, Available threads = 36, Queued tasks = 0, Pool queue wait = 0, NIO write queue = 0, NIO write queue wait = 0, NIO write selectors = 8, NIO total selectors = 32, Subscribed items = 1 (for 1 subscriptions), Inbound throughput = 0.5 updates/s (pre-filtered = 0.5), Outbound throughput = 0.5 updates/s (0.4 kbit/s, max = 1), Lost updates = 0 (total = 0), Total bytes sent = 7879, Client messages throughput = 0 msgs/s (0 kbit/s, max = 0), Total messages handled = 0, Extra sleep = 0, Notify delay = 0
25-Apr-19 13:19:43,681|INFO |streamerMonitorText|Timer-0                    |Total threads = 105, Total heap = 157286400 (free = 99921688), Sessions = 1 (max = 1), New sessions = [+0, -0], Connections = 1 (max = 7), New connections = [+0, -0], In-pool threads = 36, Active threads = 0, Available threads = 36, Queued tasks = 0, Pool queue wait = 0, NIO write queue = 0, NIO write queue wait = 0, NIO write selectors = 8, NIO total selectors = 32, Subscribed items = 1 (for 1 subscriptions), Inbound throughput = 0.5 updates/s (pre-filtered = 0.5), Outbound throughput = 0.5 updates/s (0.4 kbit/s, max = 1), Lost updates = 0 (total = 0), Total bytes sent = 10747, Client messages throughput = 0 msgs/s (0 kbit/s, max = 0), Total messages handled = 0, Extra sleep = 0, Notify delay = 0
25-Apr-19 13:21:43,733|INFO |streamerMonitorText|Timer-0                    |Total threads = 104, Total heap = 157286400 (free = 92859424), Sessions = 1 (max = 1), New sessions = [+0, -0], Connections = 1 (max = 7), New connections = [+0, -0], In-pool threads = 36, Active threads = 0, Available threads = 36, Queued tasks = 0, Pool queue wait = 0, NIO write queue = 0, NIO write queue wait = 0, NIO write selectors = 8, NIO total selectors = 32, Subscribed items = 1 (for 1 subscriptions), Inbound throughput = 0.5 updates/s (pre-filtered = 0.5), Outbound throughput = 0.5 updates/s (0.4 kbit/s, max = 1), Lost updates = 0 (total = 0), Total bytes sent = 13560, Client messages throughput = 0 msgs/s (0 kbit/s, max = 0), Total messages handled = 0, Extra sleep = 0, Notify delay = 0
25-Apr-19 13:23:43,785|INFO |streamerMonitorText|Timer-0                    |Total threads = 105, Total heap = 157286400 (free = 88946776), Sessions = 1 (max = 1), New sessions = [+0, -0], Connections = 1 (max = 7), New connections = [+0, -0], In-pool threads = 36, Active threads = 0, Available threads = 36, Queued tasks = 0, Pool queue wait = 0, NIO write queue = 0, NIO write queue wait = 0, NIO write selectors = 8, NIO total selectors = 32, Subscribed items = 1 (for 1 subscriptions), Inbound throughput = 0.5 updates/s (pre-filtered = 0.5), Outbound throughput = 0.5 updates/s (0.4 kbit/s, max = 1), Lost updates = 0 (total = 0), Total bytes sent = 16475, Client messages throughput = 0 msgs/s (0 kbit/s, max = 0), Total messages handled = 0, Extra sleep = 0, Notify delay = 0
25-Apr-19 13:25:43,837|INFO |streamerMonitorText|Timer-0                    |Total threads = 104, Total heap = 157286400 (free = 85065904), Sessions = 1 (max = 1), New sessions = [+0, -0], Connections = 1 (max = 7), New connections = [+0, -0], In-pool threads = 36, Active threads = 0, Available threads = 36, Queued tasks = 0, Pool queue wait = 0, NIO write queue = 0, NIO write queue wait = 0, NIO write selectors = 8, NIO total selectors = 32, Subscribed items = 1 (for 1 subscriptions), Inbound throughput = 0.5 updates/s (pre-filtered = 0.5), Outbound throughput = 0.5 updates/s (0.4 kbit/s, max = 1), Lost updates = 0 (total = 0), Total bytes sent = 19296, Client messages throughput = 0 msgs/s (0 kbit/s, max = 0), Total messages handled = 0, Extra sleep = 0, Notify delay = 0
25-Apr-19 13:27:43,890|INFO |streamerMonitorText|Timer-0                    |Total threads = 104, Total heap = 157286400 (free = 80626696), Sessions = 1 (max = 1), New sessions = [+0, -0], Connections = 1 (max = 7), New connections = [+0, -0], In-pool threads = 36, Active threads = 0, Available threads = 36, Queued tasks = 0, Pool queue wait = 0, NIO write queue = 0, NIO write queue wait = 0, NIO write selectors = 8, NIO total selectors = 32, Subscribed items = 1 (for 1 subscriptions), Inbound throughput = 0.5 updates/s (pre-filtered = 0.5), Outbound throughput = 0.5 updates/s (0.4 kbit/s, max = 1), Lost updates = 0 (total = 0), Total bytes sent = 22117, Client messages throughput = 0 msgs/s (0 kbit/s, max = 0), Total messages handled = 0, Extra sleep = 0, Notify delay = 0
25-Apr-19 13:29:43,942|INFO |streamerMonitorText|Timer-0                    |Total threads = 105, Total heap = 157286400 (free = 137566352), Sessions = 1 (max = 1), New sessions = [+0, -0], Connections = 1 (max = 7), New connections = [+0, -0], In-pool threads = 36, Active threads = 0, Available threads = 36, Queued tasks = 0, Pool queue wait = 0, NIO write queue = 0, NIO write queue wait = 0, NIO write selectors = 8, NIO total selectors = 32, Subscribed items = 1 (for 1 subscriptions), Inbound throughput = 0.5 updates/s (pre-filtered = 0.5), Outbound throughput = 0.5 updates/s (0.4 kbit/s, max = 1), Lost updates = 0 (total = 0), Total bytes sent = 24883, Client messages throughput = 0 msgs/s (0 kbit/s, max = 0), Total messages handled = 0, Extra sleep = 0, Notify delay = 0
25-Apr-19 13:29:49,224|INFO |L.init             |Thread-21                  |Shutdown requested by script, or via JMX.
25-Apr-19 13:29:49,227|INFO |L.init             |LightstreamerShutdownHook  |Server shutdown requested.
25-Apr-19 13:29:49,227|INFO |L.init             |LightstreamerShutdownHook  |Exiting.....
25-Apr-19 13:29:53,865|INFO |L.init             |main                       |Lightstreamer Server 7.0.3 build 1885.8
25-Apr-19 13:29:53,869|INFO |L.init             |main                       |Server launched on Java Virtual Machine: Oracle Corporation, Java HotSpot(TM) 64-Bit Server VM, 25.202-b08, 1.8.0_202-b08 on Windows 10
25-Apr-19 13:29:53,886|INFO |L.license          |main                       |License correctly bound with the following parameter(s):
25-Apr-19 13:29:53,886|INFO |L.license          |main                       |        Product                          : LS-SERVER
25-Apr-19 13:29:53,887|INFO |L.license          |main                       |        Edition                          : ENTERPRISE
25-Apr-19 13:29:53,887|INFO |L.license          |main                       |        License Type                     : DEMO
25-Apr-19 13:29:53,887|INFO |L.license          |main                       |        Contract Id                      : DEMO
25-Apr-19 13:29:53,887|INFO |L.init             |main                       |        Mobile Push Notifications        : enabled
25-Apr-19 13:29:53,887|INFO |L.init             |main                       |        Max Message Rate (Downstream)    : unlimited
25-Apr-19 13:29:53,888|INFO |L.init             |main                       |        JMX Management API               : enabled
25-Apr-19 13:29:53,891|INFO |L.init             |main                       |        Bandwidth Control                : enabled
25-Apr-19 13:29:53,892|INFO |L.init             |main                       |        TLS/SSL Support                  : enabled
25-Apr-19 13:29:53,892|INFO |L.init             |main                       |        Web Client API                   : enabled (all versions)
25-Apr-19 13:29:53,892|INFO |L.init             |main                       |        Android Client API               : enabled (all versions)
25-Apr-19 13:29:53,892|INFO |L.init             |main                       |        iOS Client API                   : enabled (all versions)
25-Apr-19 13:29:53,892|INFO |L.init             |main                       |        .NET Standard Client API         : enabled (all versions)
25-Apr-19 13:29:53,893|INFO |L.init             |main                       |        BlackBerry Client API            : enabled (all versions)
25-Apr-19 13:29:53,893|INFO |L.init             |main                       |        Flash Client API                 : enabled (all versions)
25-Apr-19 13:29:53,893|INFO |L.init             |main                       |        Flex and AIR Client API          : enabled (all versions)
25-Apr-19 13:29:53,893|INFO |L.init             |main                       |        Java ME Client API               : enabled (all versions)
25-Apr-19 13:29:53,893|INFO |L.init             |main                       |        Java SE Client API               : enabled (all versions)
25-Apr-19 13:29:53,893|INFO |L.init             |main                       |        Node.js Client API               : enabled (all versions)
25-Apr-19 13:29:53,894|INFO |L.init             |main                       |        macOS Client API                 : enabled (all versions)
25-Apr-19 13:29:53,894|INFO |L.init             |main                       |        Silverlight Client API           : enabled (all versions)
25-Apr-19 13:29:53,894|INFO |L.init             |main                       |        tvOS Cllient API                 : enabled (all versions)
25-Apr-19 13:29:53,894|INFO |L.init             |main                       |        watchOS Client API               : enabled (all versions)
25-Apr-19 13:29:53,894|INFO |L.init             |main                       |        Generic Clients (TLCP Protocol)  : enabled (all versions)
25-Apr-19 13:29:53,895|WARN |L.init             |main                       |Lightstreamer Server is running with a Demo license, which has a limit of 20 concurrent users and can be used for evaluation, development, and testing, but not for production. If you need to evaluate Lightstreamer Server without this user limit, or need any information on the other license types, please contact info@lightstreamer.com
25-Apr-19 13:29:54,341|INFO |L.init             |main                       |Number of detected cores: 8
25-Apr-19 13:29:54,341|INFO |L.init             |main                       |Lightstreamer Server starting in ENTERPRISE edition.
25-Apr-19 13:29:54,636|INFO |L.init             |main                       |Started RMI server for JMX on port 8888.
25-Apr-19 13:29:54,638|INFO |L.init             |ng of RMI Connector for JMX|Binding of RMI Connector for JMX on port 8888 (communication on port 8888) started...
25-Apr-19 13:29:54,679|INFO |L.init             |ng of RMI Connector for JMX|Binding of RMI Connector for JMX on port 8888 (communication on port 8888) successful.
25-Apr-19 13:29:54,681|INFO |L.init             |Connector reachability test|Test of reachability of the JMX Connector at localhost:8888 started...
25-Apr-19 13:29:54,694|INFO |L.init             |Connector reachability test|Test of reachability of the JMX Connector at localhost:8888 successful.
25-Apr-19 13:29:54,727|INFO |L.init             |nnector for Platform mbeans|Binding of RMI Connector for Platform mbeans on port 8888 (communication on port 8888) started...
25-Apr-19 13:29:54,730|INFO |L.init             |nnector for Platform mbeans|Binding of RMI Connector for Platform mbeans on port 8888 (communication on port 8888) successful.
25-Apr-19 13:29:54,732|INFO |L.init             |main                       |SERVER pool size set by default at 1000.
25-Apr-19 13:29:54,796|WARN |L.init             |main                       |THE MONITORING DASHBOARD IS NOT PASSWORD PROTECTED. Remember to protect it in production! For more details, see PRODUCTION_SECURITY_NOTES.TXT.
25-Apr-19 13:29:54,805|INFO |L.init             |main                       |Pump pool size set by default at 8.
25-Apr-19 13:29:54,835|INFO |L.init             |main                       |Events pool size set by default at 8.
25-Apr-19 13:29:54,838|INFO |L.init             |main                       |Snapshot pool size set by default at 10.
25-Apr-19 13:29:54,873|INFO |L.init             |main                       |data_provider element without name attribute; using DEFAULT as the default name.
25-Apr-19 13:29:54,898|INFO |L.init             |Init for WELCOME           |Loading Metadata Adapter for Adapter Set WELCOME
25-Apr-19 13:29:54,898|INFO |L.init             |Init for HELLOWORLD        |Loading Metadata Adapter for Adapter Set HELLOWORLD
25-Apr-19 13:29:54,914|INFO |L.init             |Init for HELLOWORLD        |Finished loading Metadata Adapter for Adapter Set HELLOWORLD
25-Apr-19 13:29:54,915|INFO |L.init             |Init for HELLOWORLD.DEFAULT|Loading Data Adapter HELLOWORLD.DEFAULT
25-Apr-19 13:29:54,920|INFO |L.init             |Init for HELLOWORLD.DEFAULT|Finished loading Data Adapter HELLOWORLD.DEFAULT
25-Apr-19 13:29:55,069|INFO |L.init             |Init for WELCOME           |Finished loading Metadata Adapter for Adapter Set WELCOME
25-Apr-19 13:29:55,071|INFO |L.init             |Init for WELCOME.TELEMETRY |Loading Data Adapter WELCOME.TELEMETRY
25-Apr-19 13:29:55,071|INFO |L.init             |Init for WELCOME.CHAT      |Loading Data Adapter WELCOME.CHAT
25-Apr-19 13:29:55,071|INFO |L.init             |Init for WELCOME.STOCKS    |Loading Data Adapter WELCOME.STOCKS
25-Apr-19 13:29:55,071|INFO |L.init             |Init for WELCOME.ROOMBALL  |Loading Data Adapter WELCOME.ROOMBALL
25-Apr-19 13:29:55,075|INFO |L.init             |Init for WELCOME.TELEMETRY |Finished loading Data Adapter WELCOME.TELEMETRY
25-Apr-19 13:29:55,077|INFO |L.init             |Init for WELCOME.ROOMBALL  |Finished loading Data Adapter WELCOME.ROOMBALL
25-Apr-19 13:29:55,083|INFO |L.init             |Init for WELCOME.CHAT      |Finished loading Data Adapter WELCOME.CHAT
25-Apr-19 13:29:55,083|INFO |L.init             |Init for WELCOME.STOCKS    |Finished loading Data Adapter WELCOME.STOCKS
25-Apr-19 13:29:55,097|INFO |L.init             |main                       |Selector pool size set by default at 8.
25-Apr-19 13:29:55,097|INFO |L.init             |main                       |Selector maximum load set by default at 0.
25-Apr-19 13:29:55,116|INFO |L.init             |main                       |Created selector thread: NIO TLS/SSL HANDSHAKE SELECTOR 1.
25-Apr-19 13:29:55,118|INFO |L.init             |main                       |Created selector thread: NIO TLS/SSL HANDSHAKE SELECTOR 2.
25-Apr-19 13:29:55,119|INFO |L.init             |main                       |Created selector thread: NIO TLS/SSL HANDSHAKE SELECTOR 3.
25-Apr-19 13:29:55,120|INFO |L.init             |main                       |Created selector thread: NIO TLS/SSL HANDSHAKE SELECTOR 4.
25-Apr-19 13:29:55,121|INFO |L.init             |main                       |Created selector thread: NIO TLS/SSL HANDSHAKE SELECTOR 5.
25-Apr-19 13:29:55,122|INFO |L.init             |main                       |Created selector thread: NIO TLS/SSL HANDSHAKE SELECTOR 6.
25-Apr-19 13:29:55,123|INFO |L.init             |main                       |Created selector thread: NIO TLS/SSL HANDSHAKE SELECTOR 7.
25-Apr-19 13:29:55,125|INFO |L.init             |main                       |Created selector thread: NIO TLS/SSL HANDSHAKE SELECTOR 8.
25-Apr-19 13:29:55,132|INFO |L.init             |main                       |Created selector thread: NIO WRITE SELECTOR 1.
